date,store_id,category,total_transactions,cash_transactions,card_transactions,amount_total,amount_cash,amount_card,units_sold,avg_ticket,has_promotion,replenishment_signal
2024-02-21,STR_014,Ropa,393,180.0,213,198408.86,92378.3,106030.56,865.0,504.86,0,583.14
2024-02-22,STR_014,Ropa,411,167.0,244,202120.12,81507.6,120612.52,829.0,491.78,0,566.57
2024-02-23,STR_014,Ropa,605,268.0,337,346422.07,156051.27,190370.8,795.0,572.6,0,585.86
2024-02-24,STR_014,Ropa,1069,345.0,547,455416.87,169791.43,285625.44,1459.0,510.56,1,589.57
2024-02-25,STR_014,Ropa,711,,407,476610.71,,266847.21,1373.0,670.34,0,596.29
2024-02-26,STR_014,Ropa,470,215.0,255,248702.61,110197.24,138505.37,890.0,529.15,0,605.14
2024-02-27,STR_014,Ropa,577,167.0,307,237488.04,83546.37,153941.67,1228.0,501.03,1,623.71
2024-02-28,STR_014,Ropa,523,203.0,320,309900.79,121952.03,187948.76,986.0,592.54,0,642.57
2024-02-29,STR_014,Ropa,543,212.0,331,324694.53,121993.26,202701.27,882.0,597.96,0,648.83
2023-01-01,STR_015,Abarrotes,925,519.0,406,184178.9,103951.72,80227.18,1635.0,199.11,0,
2023-01-02,STR_015,Abarrotes,1417,857.0,560,267724.61,154597.32,113127.29,2548.0,188.94,0,
2023-01-03,STR_015,Abarrotes,1392,801.0,591,299688.59,169704.83,129983.76,2428.0,215.29,0,1424.0
2023-01-04,STR_015,Abarrotes,1463,812.0,651,350777.39,190321.4,160455.99,2332.0,239.77,0,1414.75
2023-01-05,STR_015,Abarrotes,1387,657.0,730,271969.84,130754.85,141214.99,2442.0,196.08,0,1583.6
2023-01-06,STR_015,Abarrotes,2259,866.0,920,414929.46,206593.29,208336.17,3415.0,232.32,1,1689.17
2023-01-07,STR_015,Abarrotes,2217,1266.0,951,534251.71,310388.23,223863.48,4826.0,240.98,0,1710.86
2023-01-08,STR_015,Abarrotes,1841,766.0,814,393324.34,187839.56,205484.78,4265.0,248.94,1,1684.14
2023-01-09,STR_015,Abarrotes,1230,727.0,503,311374.17,189728.63,121645.54,2543.0,253.15,0,1676.57
2023-01-10,STR_015,Abarrotes,1339,655.0,684,334596.39,155923.8,178672.59,3273.0,249.89,0,1613.86
2023-01-11,STR_015,Abarrotes,1024,556.0,354,248114.78,155180.36,92934.42,1494.0,272.65,1,1642.86
2023-01-12,STR_015,Abarrotes,1590,931.0,659,319512.82,191121.77,128391.05,3354.0,200.95,0,1654.0
2023-01-13,STR_015,Abarrotes,2337,886.0,995,395444.72,193591.96,201852.76,3977.0,210.23,1,1692.43
2023-01-14,STR_015,Abarrotes,2486,1498.0,988,647400.01,389928.61,257471.4,3624.0,260.42,0,1758.29
2023-01-15,STR_015,Abarrotes,2302,1392.0,910,548783.23,317235.0,231548.23,6164.0,238.39,0,1796.57
2023-01-16,STR_015,Abarrotes,1498,835.0,663,324108.73,180959.09,143149.64,3325.0,216.36,0,1798.0
2023-01-17,STR_015,Abarrotes,1349,773.0,576,310890.01,170330.76,140559.25,2805.0,230.46,0,1893.86
2023-01-18,STR_015,Abarrotes,1695,730.0,529,237415.02,134385.88,103029.14,3286.0,188.57,1,1987.43
2023-01-19,STR_015,Abarrotes,2245,1041.0,849,413956.99,219150.01,194806.98,3440.0,219.02,1,1880.71
2023-01-20,STR_015,Abarrotes,1590,963.0,627,322337.47,190297.77,132039.7,2426.0,202.73,0,1797.29
2023-01-21,STR_015,Abarrotes,1902,1080.0,822,375083.92,210294.01,164789.91,3878.0,197.21,0,1819.43
2023-01-22,STR_015,Abarrotes,2457,1354.0,1103,597528.23,343764.97,253763.26,3490.0,243.19,0,1722.57
2023-01-23,STR_015,Abarrotes,820,459.0,361,189404.96,109805.43,79599.53,1277.0,230.98,0,1689.43
2023-01-24,STR_015,Abarrotes,1117,552.0,565,240543.76,115892.98,124650.78,2112.0,215.35,0,1620.57
2023-01-25,STR_015,Abarrotes,1213,721.0,492,240444.09,149229.84,91214.25,2637.0,198.22,0,1477.71
2023-01-26,STR_015,Abarrotes,1245,634.0,611,227643.21,114232.49,113410.72,2968.0,182.85,0,1535.86
2023-01-27,STR_015,Abarrotes,1997,1219.0,778,452625.64,275630.43,176995.21,2812.0,226.65,0,1642.71
2023-01-28,STR_015,Abarrotes,2650,1373.0,1277,595396.69,306845.21,288551.48,3885.0,224.68,0,1556.14
2023-01-29,STR_015,Abarrotes,1851,1024.0,827,418117.96,224529.18,193588.78,3211.0,225.89,0,1565.29
2023-01-30,STR_015,Abarrotes,884,467.0,417,211639.49,113181.48,98458.01,1149.0,239.41,0,1765.57
2023-01-31,STR_015,Abarrotes,2519,1507.0,1012,700320.47,429072.77,271247.7,,278.02,0,1745.57
2023-02-01,STR_015,Abarrotes,1073,575.0,498,206187.75,112108.77,94078.98,1575.0,192.16,0,1796.57
2023-02-02,STR_015,Abarrotes,1602,809.0,793,456321.19,237748.67,218572.52,4001.0,284.84,0,1799.0
2023-02-03,STR_015,Abarrotes,2014,,740,379489.98,,149727.2,2509.0,,1,1677.43
2023-02-04,STR_015,Abarrotes,1799,887.0,912,448803.57,214212.08,234591.49,2449.0,249.47,0,1574.14
2023-02-05,STR_015,Abarrotes,1128,611.0,517,284156.48,160701.51,123454.97,2578.0,251.91,0,1570.0
2023-02-06,STR_015,Abarrotes,855,410.0,445,176684.13,85780.87,90903.26,1714.0,206.65,0,1453.14
2023-02-07,STR_015,Abarrotes,1701,999.0,702,382334.26,221521.94,160812.32,3045.0,224.77,0,1545.57
2023-02-08,STR_015,Abarrotes,1720,847.0,873,389970.11,191830.9,198139.21,,226.73,0,1455.57
2023-02-09,STR_015,Abarrotes,972,541.0,431,234622.55,136807.09,97815.46,2268.0,241.38,0,1478.57
2023-02-10,STR_015,Abarrotes,2175,,932,517581.13,,214799.64,,,0,1503.71
2023-02-11,STR_015,Abarrotes,1975,1002.0,973,494207.71,248042.52,246165.19,4830.0,250.23,0,1705.71
2023-02-12,STR_015,Abarrotes,2542,1461.0,1081,787426.2,434570.56,352855.64,7077.0,309.77,0,1769.0
2023-02-13,STR_015,Abarrotes,1298,766.0,532,287645.5,176560.22,111085.28,2983.0,221.61,0,1725.57
2023-02-14,STR_015,Abarrotes,1397,721.0,676,268397.11,138299.78,130097.33,1971.0,192.12,0,1722.43
2023-02-15,STR_015,Abarrotes,1698,885.0,813,373193.29,192693.41,180499.88,2486.0,219.78,0,1794.57
2023-02-16,STR_015,Abarrotes,1477,703.0,774,359178.6,169679.81,189498.79,2245.0,243.18,0,1812.14
2023-02-17,STR_015,Abarrotes,2298,1407.0,891,563645.16,352834.93,210810.23,3591.0,245.28,0,1923.0
2023-02-18,STR_015,Abarrotes,2751,1523.0,1228,628605.64,338607.3,289998.34,5945.0,228.5,0,1833.43
2023-02-19,STR_015,Abarrotes,1915,1049.0,866,353909.22,187438.32,166470.9,3717.0,184.81,0,1823.71
2023-02-20,STR_015,Abarrotes,1230,671.0,559,273688.25,147775.44,125912.81,2149.0,222.51,0,1820.29
2023-02-21,STR_015,Abarrotes,1373,728.0,645,275395.01,143012.05,132382.96,1727.0,200.58,0,1761.43
2023-02-22,STR_015,Abarrotes,1286,617.0,669,258438.22,127672.67,130765.55,3192.0,200.96,0,1715.0
2023-02-23,STR_015,Abarrotes,1152,547.0,605,265787.39,129818.99,135968.4,3154.0,230.72,0,1648.29
2023-02-24,STR_015,Abarrotes,1831,996.0,835,360280.17,201773.4,158506.77,2238.0,196.77,0,1549.29
2023-02-25,STR_015,Abarrotes,2058,1296.0,762,530282.18,322479.99,207802.19,3011.0,257.67,0,1571.29
2023-02-26,STR_015,Abarrotes,2069,1024.0,1045,385633.49,187142.66,198490.83,5582.0,186.39,0,1582.0
2023-02-27,STR_015,Abarrotes,1305,759.0,546,298959.42,179236.39,119723.03,2727.0,229.09,0,1691.0
2023-02-28,STR_015,Abarrotes,2136,1193.0,943,446950.47,261595.67,185354.8,3542.0,209.25,0,1782.71
2023-03-01,STR_015,Abarrotes,1928,1176.0,752,378093.72,221502.04,156591.68,2704.0,196.11,0,1862.57
2023-03-02,STR_015,Abarrotes,1711,,723,392782.14,,162160.39,3363.0,229.56,0,1888.86
2023-03-03,STR_015,Abarrotes,2015,1104.0,679,335728.01,208039.25,127688.76,3715.0,188.29,1,1976.14
2023-03-04,STR_015,Abarrotes,2669,1316.0,1353,689507.68,349479.62,340028.06,5796.0,258.34,0,2054.0
2023-03-05,STR_015,Abarrotes,2614,1339.0,1275,680641.7,341105.55,339536.15,5526.0,260.38,0,2090.0
2023-03-06,STR_015,Abarrotes,1557,782.0,775,324112.11,168641.9,155470.21,3773.0,208.16,0,1981.43
2023-03-07,STR_015,Abarrotes,1376,765.0,611,297900.18,166562.9,131337.28,3818.0,216.5,0,1931.86
2023-03-08,STR_015,Abarrotes,1581,889.0,692,321284.77,183139.24,138145.53,2459.0,203.22,0,1957.86
2023-03-09,STR_015,Abarrotes,1893,995.0,637,369055.19,229039.82,140015.37,3238.0,226.14,1,1943.71
2023-03-10,STR_015,Abarrotes,1916,991.0,925,347757.92,176308.46,171449.46,5284.0,181.5,0,1994.14
2023-03-11,STR_015,Abarrotes,3022,1539.0,1056,589034.06,361594.46,227439.6,5447.0,226.99,1,2011.29
2023-03-12,STR_015,Abarrotes,2734,1173.0,1187,444985.77,222288.2,222697.57,5335.0,188.55,1,2003.0
2023-03-13,STR_015,Abarrotes,1499,833.0,666,263671.59,143342.46,120329.13,3081.0,175.9,0,2041.14
2023-03-14,STR_015,Abarrotes,1643,658.0,656,249098.41,124822.54,124275.87,2837.0,189.57,1,2135.86
2023-03-15,STR_015,Abarrotes,2244,1376.0,868,508083.37,325235.04,182848.33,3615.0,226.42,0,2132.29
2023-03-16,STR_015,Abarrotes,1868,1148.0,720,460328.89,276306.36,184022.53,3961.0,246.43,0,2076.0
2023-03-17,STR_015,Abarrotes,1522,686.0,515,298529.34,176981.69,121547.65,2978.0,248.57,1,2004.29
2023-03-18,STR_015,Abarrotes,2520,1175.0,892,415629.29,235717.16,179912.13,5070.0,201.08,1,1904.57
2023-03-19,STR_015,Abarrotes,2036,1146.0,890,429556.4,240612.61,188943.79,3588.0,210.98,0,1827.14
2023-03-20,STR_015,Abarrotes,957,407.0,437,173882.04,81581.5,92300.54,1095.0,206.02,1,1736.71
2023-03-21,STR_015,Abarrotes,1010,565.0,445,228153.2,122860.33,105292.87,2099.0,225.89,0,1621.71
2023-03-22,STR_015,Abarrotes,1439,810.0,629,358514.87,192583.33,165931.54,2551.0,249.14,0,1629.86
2023-03-23,STR_015,Abarrotes,1925,1186.0,739,407951.54,244704.39,163247.15,4317.0,211.92,0,1770.71
2023-03-24,STR_015,Abarrotes,2508,1312.0,788,477527.03,293460.92,184066.11,5109.0,227.39,1,1777.14
2023-03-25,STR_015,Abarrotes,2565,1497.0,1068,594115.2,362490.57,231624.63,3612.0,231.62,0,1812.14
2023-03-26,STR_015,Abarrotes,2281,,923,475422.68,,187649.29,2931.0,,0,1848.86
2023-03-27,STR_015,Abarrotes,1214,629.0,585,251698.75,132164.67,119534.08,2651.0,207.33,0,1947.0
2023-03-28,STR_015,Abarrotes,1697,958.0,739,392108.07,231950.41,160157.66,3903.0,231.06,0,1984.0
2023-03-29,STR_015,Abarrotes,1698,808.0,482,268088.14,160810.92,107277.22,2625.0,207.82,1,1969.71
2023-03-30,STR_015,Abarrotes,1825,830.0,642,340221.34,199736.48,140484.86,2392.0,231.13,1,2043.86
2023-03-31,STR_015,Abarrotes,3027,1680.0,1347,667492.03,369024.82,298467.21,4640.0,220.51,0,1978.71
2023-04-01,STR_015,Abarrotes,2109,1072.0,1037,389416.06,197138.52,192277.54,5453.0,184.64,0,1959.57
2023-04-02,STR_015,Abarrotes,2147,1274.0,873,447791.15,256778.55,191012.6,4692.0,208.57,0,1984.14
2023-04-03,STR_015,Abarrotes,1386,661.0,725,285144.16,138576.25,146567.91,1894.0,205.73,0,1908.71
2023-04-04,STR_015,Abarrotes,1169,555.0,614,225179.41,103179.29,122000.12,2939.0,192.63,0,1887.43
2023-04-05,STR_015,Abarrotes,1549,890.0,659,349858.77,201193.6,148665.17,3452.0,225.86,0,1831.71
2023-04-06,STR_015,Abarrotes,1435,799.0,636,322066.99,182498.58,139568.41,2630.0,224.44,0,1597.14
2023-04-07,STR_015,Abarrotes,1385,761.0,624,329555.69,185194.42,144361.27,2568.0,237.95,0,1551.29
2023-04-08,STR_015,Abarrotes,1788,1063.0,725,462286.55,272443.47,189843.08,4531.0,258.55,0,1558.86
2023-04-09,STR_015,Abarrotes,2200,1071.0,1129,448502.43,220540.12,227962.31,4060.0,203.86,0,1515.86
2023-04-10,STR_015,Abarrotes,1085,647.0,438,213942.3,123089.85,90852.45,2625.0,197.18,0,1580.29
2023-04-11,STR_015,Abarrotes,1620,799.0,821,378820.88,179947.34,198873.54,2706.0,233.84,0,1575.0
2023-04-12,STR_015,Abarrotes,1512,824.0,688,338425.73,189110.72,149315.01,2794.0,223.83,0,1593.0
2023-04-13,STR_015,Abarrotes,1561,897.0,664,257879.7,145775.09,112104.61,2396.0,165.2,0,1724.14
2023-04-14,STR_015,Abarrotes,2303,1149.0,1154,451034.94,230818.34,220216.6,3925.0,195.85,0,2035.0
2023-04-15,STR_015,Abarrotes,3964,2142.0,1822,932875.45,527837.16,405038.29,9649.0,235.34,0,2134.29
2023-04-16,STR_015,Abarrotes,2895,1402.0,1083,458524.33,268090.24,190434.09,3228.0,184.52,1,2222.0
2023-04-17,STR_015,Abarrotes,1699,939.0,559,412254.81,256546.59,155708.22,4161.0,275.2,1,2186.14
2023-04-18,STR_015,Abarrotes,1369,726.0,643,307002.28,154672.78,152329.5,2357.0,224.25,0,2106.14
2023-04-19,STR_015,Abarrotes,952,462.0,490,203295.48,97885.07,105410.41,2404.0,213.55,0,2146.0
2023-04-20,STR_015,Abarrotes,1840,886.0,954,438887.22,211750.94,227136.28,2220.0,238.53,0,2210.29
2023-04-21,STR_015,Abarrotes,2753,1310.0,1443,437889.09,200721.23,237167.86,6792.0,159.06,0,2017.29
2023-04-22,STR_015,Abarrotes,2613,1501.0,1112,481265.99,282516.71,198749.28,6134.0,184.18,0,1811.14
2023-04-23,STR_015,Abarrotes,1452,790.0,662,277393.64,143496.41,133897.23,2985.0,191.04,0,1764.29
2023-04-24,STR_015,Abarrotes,1371,814.0,557,257089.72,156136.86,100952.86,2692.0,187.52,0,1747.0
2023-04-25,STR_015,Abarrotes,1248,619.0,461,216118.06,120247.03,95871.03,1996.0,200.11,1,1861.71
2023-04-26,STR_015,Abarrotes,1755,830.0,560,307069.84,174266.95,132802.89,3095.0,220.91,1,1867.0
2023-04-27,STR_015,Abarrotes,1877,1057.0,820,367344.26,214394.01,152950.25,4158.0,195.71,0,1765.14
2023-04-28,STR_015,Abarrotes,2040,1154.0,886,433922.75,254944.39,178978.36,3678.0,212.71,0,1649.29
2023-04-29,STR_015,Abarrotes,1802,938.0,864,448236.71,230529.65,217707.06,4214.0,248.74,0,1981.71
2023-04-30,STR_015,Abarrotes,3779,2309.0,1470,913248.21,581233.65,332014.56,7609.0,241.66,0,1947.29
2023-05-01,STR_015,Abarrotes,1130,399.0,449,211183.13,99095.07,112088.06,1937.0,249.04,1,1962.71
2023-05-02,STR_015,Abarrotes,1356,776.0,580,260000.72,152852.59,107148.13,2642.0,191.74,0,1917.43
2023-05-03,STR_015,Abarrotes,1438,857.0,581,353894.51,202167.81,151726.7,2975.0,246.1,0,1911.29
2023-05-04,STR_015,Abarrotes,1834,1102.0,732,418557.81,246724.4,171833.41,2721.0,228.22,0,1865.43
2023-05-05,STR_015,Abarrotes,1719,924.0,795,337528.25,178312.79,159215.46,3116.0,196.35,0,1957.86
2023-05-06,STR_015,Abarrotes,2449,1536.0,913,439746.02,274139.2,165606.82,4644.0,179.56,0,1903.0
2023-05-07,STR_015,Abarrotes,3395,1263.0,1253,634178.22,303224.46,330953.76,5498.0,252.06,1,1925.86
2023-05-08,STR_015,Abarrotes,1290,811.0,479,276615.69,177068.72,99546.97,1652.0,214.43,0,2010.43
2023-05-09,STR_015,Abarrotes,1948,1014.0,934,339850.67,169225.87,170624.8,4547.0,174.46,0,2121.14
2023-05-10,STR_015,Abarrotes,2213,816.0,841,396190.17,197469.71,198720.46,2346.0,239.1,1,2128.14
2023-05-11,STR_015,Abarrotes,1883,1052.0,831,378724.23,220525.93,158198.3,4033.0,201.13,0,2207.57
2023-05-12,STR_015,Abarrotes,2275,1420.0,855,530773.22,333374.34,197398.88,4658.0,233.31,0,2350.0
2023-05-13,STR_015,Abarrotes,3446,1217.0,1363,504869.25,235215.05,269654.2,5005.0,195.69,1,2147.29
2023-05-14,STR_015,Abarrotes,1976,1123.0,853,470069.07,263083.11,206985.96,5339.0,237.89,0,2248.14
2023-05-15,STR_015,Abarrotes,1996,1197.0,799,455444.14,273739.71,181704.43,4728.0,228.18,0,2226.71
2023-05-16,STR_015,Abarrotes,1798,975.0,585,396274.65,247426.41,148848.24,4009.0,254.02,1,2080.71
2023-05-17,STR_015,Abarrotes,1191,696.0,495,287408.46,175010.41,112398.05,,241.32,0,2076.0
2023-05-18,STR_015,Abarrotes,1850,897.0,953,411825.55,207467.09,204358.46,3806.0,222.61,0,2049.57
2023-05-19,STR_015,Abarrotes,2090,1263.0,827,335467.9,199387.49,136080.41,5600.0,160.51,0,1903.43
2023-05-20,STR_015,Abarrotes,2423,1503.0,920,568302.62,361782.02,206520.6,3618.0,234.55,0,1836.29
2023-05-21,STR_015,Abarrotes,1506,791.0,715,287086.69,154537.34,132549.35,4017.0,190.63,0,1746.71
2023-05-22,STR_015,Abarrotes,1369,745.0,624,229296.34,126432.29,102864.05,2356.0,167.49,0,1747.0
2023-05-23,STR_015,Abarrotes,1800,1057.0,743,415557.44,236346.13,179211.31,2262.0,230.87,0,1841.29
2023-05-24,STR_015,Abarrotes,1851,1083.0,768,306863.77,176962.98,129900.79,3626.0,165.78,0,1813.29
2023-05-25,STR_015,Abarrotes,1654,945.0,709,381110.16,217745.53,163364.63,2803.0,230.42,0,1867.29
2023-05-26,STR_015,Abarrotes,2468,1351.0,1117,470350.95,266951.06,203399.89,6373.0,190.58,0,1900.71
2023-05-27,STR_015,Abarrotes,2657,1579.0,1078,640867.17,398274.02,242593.15,3965.0,241.2,0,2111.43
2023-05-28,STR_015,Abarrotes,2981,1293.0,1144,461649.13,233245.95,228403.18,3763.0,189.43,1,2072.0
2023-05-29,STR_015,Abarrotes,1093,539.0,554,206867.7,99383.27,107484.43,1665.0,189.27,0,2067.71
2023-05-30,STR_015,Abarrotes,1770,853.0,917,328539.81,157608.3,170931.51,4464.0,185.62,0,2083.86
2023-05-31,STR_015,Abarrotes,1964,1229.0,735,409637.04,263129.07,146507.97,5195.0,208.57,0,2131.14
2023-06-01,STR_015,Abarrotes,1985,889.0,641,320306.54,179474.24,140832.3,3184.0,209.35,1,2088.43
2023-06-02,STR_015,Abarrotes,2169,1331.0,838,484366.1,295194.67,189171.43,5244.0,223.31,0,2120.43
2023-06-03,STR_015,Abarrotes,2881,1473.0,1408,537833.34,278597.54,259235.8,7621.0,186.68,0,2171.29
2023-06-04,STR_015,Abarrotes,3337,1507.0,1329,556230.84,290662.15,265568.69,6766.0,196.13,1,2269.29
2023-06-05,STR_015,Abarrotes,1779,,673,356800.02,,133665.31,4256.0,,0,2267.57
2023-06-06,STR_015,Abarrotes,1758,948.0,567,307677.84,196209.84,111468.0,2889.0,203.09,1,2188.0
2023-06-07,STR_015,Abarrotes,1407,768.0,639,285964.96,158304.99,127659.97,3114.0,203.24,0,2112.0
2023-06-08,STR_015,Abarrotes,1453,902.0,551,358078.63,216227.65,141850.98,2642.0,246.44,0,2145.0
2023-06-09,STR_015,Abarrotes,2400,1280.0,1120,624890.55,317049.0,307841.55,3664.0,260.37,0,2057.0
2023-06-10,STR_015,Abarrotes,2265,1129.0,1136,482211.35,238997.69,243213.66,3478.0,212.9,0,1889.43
2023-06-11,STR_015,Abarrotes,2164,1194.0,970,513639.1,283917.55,229721.55,4211.0,237.36,0,1846.14
2023-06-12,STR_015,Abarrotes,1476,929.0,547,295009.54,188366.57,106642.97,2589.0,199.87,0,1834.29
2023-06-13,STR_015,Abarrotes,1675,888.0,787,396700.04,207332.23,189367.81,,236.84,0,1850.71
2023-06-14,STR_015,Abarrotes,1522,907.0,615,333624.73,198366.99,135257.74,3791.0,219.2,0,2085.71
2023-06-15,STR_015,Abarrotes,3098,1179.0,1120,454602.17,225571.35,229030.82,5113.0,197.74,1,2001.86
2023-06-16,STR_015,Abarrotes,1813,873.0,940,334714.85,156975.27,177739.58,2673.0,184.62,0,2020.71
2023-06-17,STR_015,Abarrotes,2397,1427.0,970,514614.77,298952.03,215662.74,3571.0,214.69,0,2171.0
2023-06-18,STR_015,Abarrotes,3216,1380.0,1253,702689.3,353980.75,348708.55,5979.0,266.88,1,2267.86
2023-06-19,STR_015,Abarrotes,2154,1261.0,893,518818.19,310652.5,208165.69,4715.0,240.86,0,2197.0
2023-06-20,STR_015,Abarrotes,1179,706.0,473,346036.49,216658.81,129377.68,2248.0,293.5,0,2194.43
2023-06-21,STR_015,Abarrotes,1504,851.0,653,369242.41,207769.57,161472.84,3972.0,245.51,0,1971.57
2023-06-22,STR_015,Abarrotes,1538,730.0,808,314999.42,149242.33,165757.09,3901.0,204.81,0,2013.71
2023-06-23,STR_015,Abarrotes,2108,1005.0,1103,444708.25,219370.1,225338.15,3365.0,210.96,0,2028.0
2023-06-24,STR_015,Abarrotes,2497,1569.0,928,576637.55,350294.79,226342.76,3156.0,230.93,0,1948.86
2023-06-25,STR_015,Abarrotes,2662,1303.0,1359,598182.01,299793.9,298388.11,5560.0,224.71,0,1860.57
2023-06-26,STR_015,Abarrotes,1536,805.0,731,344179.17,177109.92,167069.25,3574.0,224.07,0,1904.57
2023-06-27,STR_015,Abarrotes,1487,770.0,717,328244.73,171944.99,156299.74,2155.0,220.74,0,1942.71
2023-06-28,STR_015,Abarrotes,1771,1041.0,730,300121.13,172434.1,127687.03,4063.0,169.46,0,1950.86
2023-06-29,STR_015,Abarrotes,1595,830.0,765,371288.78,201229.37,170059.41,3645.0,232.78,0,2095.57
2023-06-30,STR_015,Abarrotes,3121,1556.0,1565,792254.21,377869.64,414384.57,6160.0,253.85,0,2173.29
2023-07-01,STR_015,Abarrotes,3041,1446.0,1595,674963.94,329255.79,345708.15,5369.0,221.95,0,2208.14
2023-07-02,STR_015,Abarrotes,2906,1418.0,1488,672534.76,327338.64,345196.12,7021.0,231.43,0,2239.29
2023-07-03,STR_015,Abarrotes,1754,1033.0,721,427782.11,264370.42,163411.69,4810.0,243.89,0,2287.57
2023-07-04,STR_015,Abarrotes,1825,880.0,945,414945.33,208378.11,206567.22,3790.0,227.37,0,2326.57
2023-07-05,STR_015,Abarrotes,2044,982.0,1062,464235.37,213990.69,250244.68,3588.0,227.12,0,2383.86
2023-07-06,STR_015,Abarrotes,1996,916.0,612,313400.42,183919.97,129480.45,2690.0,205.1,1,2317.14
2023-07-07,STR_015,Abarrotes,2654,1408.0,1246,593526.6,320061.13,273465.47,3693.0,223.63,0,2386.71
2023-07-08,STR_015,Abarrotes,3528,1528.0,1321,654010.71,360824.73,293185.98,5594.0,229.56,1,2258.14
2023-07-09,STR_015,Abarrotes,2006,1201.0,805,400938.97,228319.37,172619.6,5183.0,199.87,0,2239.57
2023-07-10,STR_015,Abarrotes,1624,858.0,546,332472.35,197812.79,134659.56,2096.0,236.8,1,2278.71
2023-07-11,STR_015,Abarrotes,2099,787.0,877,333150.14,165345.55,167804.59,,200.21,1,2188.29
2023-07-12,STR_015,Abarrotes,1411,865.0,546,311340.32,200071.6,111268.72,3349.0,220.65,0,2186.0
2023-07-13,STR_015,Abarrotes,1980,1210.0,770,480231.92,288815.78,191416.14,3740.0,242.54,0,2151.14
2023-07-14,STR_015,Abarrotes,2410,1352.0,1058,514845.58,279489.08,235356.5,3234.0,213.63,0,2220.71
2023-07-15,STR_015,Abarrotes,4015,2493.0,1522,778137.01,503118.57,275018.44,11161.0,193.81,0,2221.43
2023-07-16,STR_015,Abarrotes,2011,831.0,882,430799.85,202703.48,228096.37,3608.0,251.49,1,2198.57
2023-07-17,STR_015,Abarrotes,1464,776.0,688,349160.03,176251.64,172908.39,2526.0,238.5,0,2169.43
2023-07-18,STR_015,Abarrotes,1895,1185.0,710,421098.76,250522.92,170575.84,4178.0,222.22,0,2174.57
2023-07-19,STR_015,Abarrotes,1447,880.0,567,342753.34,209351.87,133401.47,3912.0,236.87,0,2126.86
2023-07-20,STR_015,Abarrotes,1646,970.0,676,365801.62,208664.02,157137.6,3799.0,222.24,0,2156.86
2023-07-21,STR_015,Abarrotes,2620,1644.0,976,551087.99,348370.06,202717.93,3386.0,210.34,0,2012.0
2023-07-22,STR_015,Abarrotes,3001,1602.0,1399,666521.19,361860.59,304660.6,4658.0,222.1,0,2063.0
2023-07-23,STR_015,Abarrotes,2368,1414.0,954,534460.89,307634.17,226826.72,5803.0,225.7,0,2108.0
2023-07-24,STR_015,Abarrotes,1779,1011.0,768,384562.55,207883.18,176679.37,3908.0,216.17,0,2070.29
2023-07-25,STR_015,Abarrotes,1631,828.0,803,392093.13,201475.81,190617.32,4061.0,240.4,0,2115.57
2023-07-26,STR_015,Abarrotes,1764,1094.0,670,383163.72,248095.43,135068.29,3935.0,217.21,0,2217.86
2023-07-27,STR_015,Abarrotes,2362,1125.0,1237,528471.25,250998.38,277472.87,5384.0,223.74,0,2115.0
2023-07-28,STR_015,Abarrotes,1900,1006.0,666,299363.31,185248.61,114114.7,3270.0,179.05,1,2115.0
2023-07-29,STR_015,Abarrotes,3001,1687.0,1314,666280.98,390174.87,276106.11,3907.0,222.02,0,2189.29
2023-07-30,STR_015,Abarrotes,2888,1516.0,1372,582025.26,299432.18,282593.08,4900.0,201.53,0,2330.14
2023-07-31,STR_015,Abarrotes,2765,1606.0,1159,518169.51,292991.33,225178.18,5856.0,187.4,0,2288.0
2023-08-01,STR_015,Abarrotes,1336,652.0,684,293529.69,148677.66,144852.03,2843.0,219.71,0,2314.57
2023-08-02,STR_015,Abarrotes,1950,981.0,969,486617.53,234345.32,252272.21,3907.0,249.55,0,2303.43
2023-08-03,STR_015,Abarrotes,2284,,812,520358.17,,238554.77,4812.0,,1,2467.43
2023-08-04,STR_015,Abarrotes,3048,1393.0,1325,589890.01,306351.95,283538.06,3522.0,217.03,1,2560.43
2023-08-05,STR_015,Abarrotes,3652,2123.0,1529,797178.19,457133.45,340044.74,8556.0,218.29,0,2567.0
2023-08-06,STR_015,Abarrotes,2934,1704.0,1230,566802.88,335246.25,231556.63,3547.0,193.18,0,2533.14
2023-08-07,STR_015,Abarrotes,2528,1247.0,934,403354.49,224078.01,179276.48,3530.0,184.94,1,2606.0
2023-08-08,STR_015,Abarrotes,1846,,694,388959.29,,149297.13,4843.0,210.7,0,2600.71
2023-08-09,STR_015,Abarrotes,1913,993.0,920,482545.67,255876.06,226669.61,2960.0,252.25,0,2573.43
